TIME,ETemp,STemp,GTemp,CH1,CH2,CH3,GPS
2023-02-22 03:39:00,43.60,42.34,-49.10,20803.36,951.68,50849.83,13
2023-02-22 03:40:00,43.61,42.34,-49.11,20803.62,951.48,50849.89,13
2023-02-22 03:41:00,43.60,42.33,-49.07,20803.53,951.66,50849.83,13
2023-02-22 03:42:00,43.60,42.34,-49.09,20803.67,951.49,50849.86,13
2023-02-22 03:43:00,43.60,42.34,-49.17,20803.37,951.60,50849.83,13
2023-02-22 03:44:00,43.60,42.33,-49.11,20803.87,951.69,50849.65,13
2023-02-22 03:45:00,43.60,42.34,-49.12,20803.79,951.87,50849.70,13
2023-02-22 03:46:00,43.61,42.34,-49.10,20804.05,952.24,50849.82,13
2023-02-22 03:47:00,43.60,42.34,-49.08,20803.62,952.36,50849.75,13
2023-02-22 03:48:00,43.59,42.34,-49.11,20803.20,952.49,50849.88,13
2023-02-22 03:49:00,43.61,42.33,-49.10,20803.40,953.02,50849.89,13
2023-02-22 03:50:00,43.60,42.33,-49.06,20803.22,953.06,50849.67,13
2023-02-22 03:51:00,43.61,42.33,-49.08,20803.25,952.84,50849.68,13
2023-02-22 03:52:00,43.60,42.34,-49.11,20802.86,953.21,50849.73,13
2023-02-22 03:53:00,43.59,42.33,-49.15,20802.76,953.35,50849.76,13
2023-02-22 03:54:00,43.60,42.34,-49.07,20802.77,953.45,50849.81,13
2023-02-22 03:55:00,43.60,42.34,-49.07,20802.84,953.07,50849.70,13
2023-02-22 03:56:00,43.60,42.33,-49.12,20802.53,953.11,50849.81,13
2023-02-22 03:57:00,43.60,42.34,-49.09,20802.79,953.13,50849.72,13
2023-02-22 03:58:00,43.60,42.33,-49.08,20802.32,952.94,50849.74,13
2023-02-22 03:59:00,43.60,42.33,-49.13,20802.30,952.83,50849.85,13
2023-02-22 04:00:00,43.61,42.35,-49.11,20801.99,952.98,50849.83,13
2023-02-22 04:01:00,43.60,42.36,-49.06,20802.36,952.69,50849.75,13
2023-02-22 04:02:00,43.61,42.35,-49.11,20802.14,952.65,50849.55,13
2023-02-22 04:03:00,43.59,42.33,-49.09,20802.15,953.02,50849.67,13
2023-02-22 04:04:00,43.60,42.33,-49.10,20802.09,952.72,50849.70,13
2023-02-22 04:05:00,43.60,42.33,-49.09,20802.28,952.16,50849.65,13
2023-02-22 04:06:00,43.60,42.34,-49.11,20802.02,952.15,50849.83,13
2023-02-22 04:07:00,43.60,42.33,-49.13,20802.02,952.02,50849.76,13
2023-02-22 04:08:00,43.60,42.34,-49.09,20801.99,951.90,50849.62,13
2023-02-22 04:09:00,43.60,42.33,-49.06,20802.25,952.14,50849.62,13
2023-02-22 04:10:00,43.61,42.33,-49.12,20802.38,951.87,50849.55,13
2023-02-22 04:11:00,43.60,42.33,-49.13,20802.49,951.66,50849.67,13
2023-02-22 04:12:00,43.60,42.35,-49.13,20802.44,951.64,50849.56,13
2023-02-22 04:13:00,43.61,42.34,-49.13,20802.07,951.73,50849.65,13
2023-02-22 04:14:00,43.59,42.33,-49.14,20801.81,951.68,50849.85,13
2023-02-22 04:15:00,43.59,42.34,-49.14,20801.53,951.96,50849.75,13
2023-02-22 04:16:00,43.60,42.34,-49.13,20801.13,951.90,50849.82,13
2023-02-22 04:17:00,43.60,42.33,-49.12,20801.41,952.14,50849.73,13
2023-02-22 04:18:00,43.60,42.33,-49.12,20801.27,952.09,50849.69,13
2023-02-22 04:19:00,43.59,42.34,-49.13,20800.85,952.30,50849.80,13
2023-02-22 04:20:00,43.61,42.33,-49.10,20800.77,952.55,50850.02,13
2023-02-22 04:21:00,43.60,42.33,-49.08,20800.86,952.37,50849.82,13
2023-02-22 04:22:00,43.60,42.35,-49.12,20800.95,952.63,50849.81,13
2023-02-22 04:23:00,43.61,42.35,-49.10,20800.77,952.20,50849.69,13
2023-02-22 04:24:00,43.61,42.34,-49.06,20800.59,952.00,50849.85,13
2023-02-22 04:25:00,43.60,42.34,-49.14,20800.67,951.90,50849.78,13
2023-02-22 04:26:00,43.59,42.35,-49.12,20800.64,951.90,50849.75,13
2023-02-22 04:27:00,43.60,42.34,-49.08,20800.80,952.11,50849.81,13
2023-02-22 04:28:00,43.59,42.35,-49.10,20801.04,952.27,50849.94,13
2023-02-22 04:29:00,43.61,42.34,-49.15,20801.17,952.39,50849.83,13
2023-02-22 04:30:00,43.60,42.33,-49.08,20801.36,952.32,50849.68,13
2023-02-22 04:31:00,43.61,42.35,-49.09,20801.40,952.30,50849.80,13
2023-02-22 04:32:00,43.60,42.34,-49.16,20801.75,952.29,50849.76,13
2023-02-22 04:33:00,43.61,42.35,-49.09,20802.03,952.04,50849.69,13
2023-02-22 04:34:00,43.59,42.33,-49.12,20802.14,952.43,50849.72,13
2023-02-22 04:35:00,43.61,42.33,-49.12,20802.30,952.34,50849.74,13
2023-02-22 04:36:00,43.61,42.33,-49.11,20802.56,952.28,50849.63,13
2023-02-22 04:37:00,43.60,42.35,-49.10,20802.90,952.29,50849.52,13
2023-02-22 04:38:00,43.60,42.33,-49.13,20802.90,952.31,50849.48,13
2023-02-22 04:39:00,43.59,42.34,-49.13,20802.91,952.37,50849.31,13
2023-02-22 04:40:00,43.61,42.34,-49.10,20802.86,952.35,50849.48,13
2023-02-22 04:41:00,43.61,42.34,-49.11,20803.02,952.15,50849.42,13
2023-02-22 04:42:00,43.60,42.34,-49.14,20802.68,952.50,50849.34,13
2023-02-22 04:43:00,43.60,42.35,-49.10,20802.32,952.59,50849.49,13
2023-02-22 04:44:00,43.60,42.33,-49.11,20802.46,952.63,50849.23,13
2023-02-22 04:45:00,43.60,42.34,-49.11,20802.03,952.77,50849.55,13
2023-02-22 04:46:00,43.60,42.33,-49.11,20801.88,952.77,50849.40,13
2023-02-22 04:47:00,43.59,42.33,-49.13,20802.14,952.71,50849.53,13
2023-02-22 04:48:00,43.60,42.34,-49.05,20802.17,952.70,50849.33,13
2023-02-22 04:49:00,43.60,42.33,-49.06,20801.77,952.52,50849.26,13
2023-02-22 04:50:00,43.60,42.34,-49.10,20801.71,952.93,50849.47,13
2023-02-22 04:51:00,43.60,42.33,-49.13,20801.64,952.85,50849.55,13
2023-02-22 04:52:00,43.60,42.34,-49.08,20801.76,952.85,50849.59,13
2023-02-22 04:53:00,43.60,42.35,-49.11,20801.86,952.57,50849.61,13
2023-02-22 04:54:00,43.60,42.35,-49.12,20802.24,952.27,50849.46,13
2023-02-22 04:55:00,43.60,42.33,-49.08,20802.21,952.09,50849.53,13
2023-02-22 04:56:00,43.61,42.34,-49.11,20802.14,952.50,50849.57,13
2023-02-22 04:57:00,43.60,42.33,-49.10,20802.28,952.58,50849.53,13
2023-02-22 04:58:00,43.59,42.34,-49.10,20802.56,952.48,50849.54,13
2023-02-22 04:59:00,43.58,42.34,-49.09,20802.29,952.36,50849.55,13
2023-02-22 05:00:00,43.60,42.34,-49.15,20802.13,952.41,50849.65,13
2023-02-22 05:01:00,43.60,42.34,-49.10,20802.33,952.49,50849.57,13
2023-02-22 05:02:00,43.59,42.34,-49.12,20802.23,952.43,50849.59,13
2023-02-22 05:03:00,43.60,42.33,-49.13,20802.14,952.51,50849.67,13
2023-02-22 05:04:00,43.61,42.32,-49.15,20802.24,952.34,50849.55,13
2023-02-22 05:05:00,43.60,42.34,-49.13,20802.56,952.45,50849.44,13
2023-02-22 05:06:00,43.61,42.35,-49.08,20802.78,952.27,50849.43,13
2023-02-22 05:07:00,43.60,42.34,-49.12,20803.25,952.25,50849.35,13
2023-02-22 05:08:00,43.60,42.34,-49.09,20803.08,952.12,50849.17,13
2023-02-22 05:09:00,43.60,42.34,-49.13,20803.01,951.90,50849.26,13
2023-02-22 05:10:00,43.61,42.34,-49.10,20803.14,952.05,50849.21,13
2023-02-22 05:11:00,43.60,42.35,-49.13,20803.44,951.74,50849.28,13
2023-02-22 05:12:00,43.59,42.33,-49.13,20803.42,951.82,50849.07,13
2023-02-22 05:13:00,43.59,42.33,-49.13,20803.53,951.91,50849.03,13
2023-02-22 05:14:00,43.60,42.34,-49.17,20803.97,951.93,50849.09,13
2023-02-22 05:15:00,43.60,42.35,-49.13,20804.52,951.32,50848.91,13
2023-02-22 05:16:00,43.60,42.34,-49.16,20804.55,950.95,50848.80,13
2023-02-22 05:17:00,43.61,42.34,-49.08,20803.74,952.11,50848.91,13
2023-02-22 05:18:00,43.59,42.33,-49.11,20804.82,951.30,50848.64,13
2023-02-22 05:19:00,43.61,42.34,-49.10,20805.66,949.49,50848.42,13
2023-02-22 05:20:00,43.60,42.33,-49.08,20805.48,949.29,50848.32,13
2023-02-22 05:21:00,43.60,42.34,-49.11,20804.73,951.02,50848.52,13
2023-02-22 05:22:00,43.60,42.33,-49.10,20805.54,952.41,50848.50,13
2023-02-22 05:23:00,43.61,42.33,-49.12,20805.43,952.24,50848.31,13
2023-02-22 05:24:00,43.60,42.34,-49.11,20804.10,952.79,50848.31,13
2023-02-22 05:25:00,43.60,42.33,-49.10,20804.11,953.40,50848.20,13
2023-02-22 05:26:00,43.62,42.34,-49.13,20803.73,953.74,50848.31,13
2023-02-22 05:27:00,43.58,42.33,-49.13,20803.08,954.17,50848.54,13
2023-02-22 05:28:00,43.60,42.35,-49.15,20802.84,954.33,50848.58,13
2023-02-22 05:29:00,43.61,42.33,-49.11,20802.61,954.07,50848.61,13
2023-02-22 05:30:00,43.61,42.34,-49.09,20802.38,954.53,50848.62,13
2023-02-22 05:31:00,43.61,42.35,-49.10,20802.03,953.86,50848.68,13
2023-02-22 05:32:00,43.60,42.35,-49.15,20802.57,953.98,50848.78,13
2023-02-22 05:33:00,43.60,42.34,-49.13,20802.47,953.39,50848.81,13
2023-02-22 05:34:00,43.59,42.35,-49.11,20802.60,953.30,50849.03,13
2023-02-22 05:35:00,43.60,42.33,-49.12,20802.94,953.66,50848.91,13
2023-02-22 05:36:00,43.59,42.34,-49.09,20802.84,953.76,50849.02,13
2023-02-22 05:37:00,43.60,42.33,-49.14,20803.38,953.19,50848.89,13
2023-02-22 05:38:00,43.59,42.34,-49.12,20803.13,952.68,50848.80,13
2023-02-22 05:39:00,43.60,42.34,-49.11,20803.25,952.24,50848.80,13
2023-02-22 05:40:00,43.59,42.33,-49.11,20803.45,952.14,50848.87,13
2023-02-22 05:41:00,43.60,42.34,-49.12,20803.75,952.70,50848.75,13
2023-02-22 05:42:00,43.60,42.34,-49.09,20804.02,953.37,50848.87,13
2023-02-22 05:43:00,43.60,42.33,-49.10,20803.82,953.32,50848.85,13
2023-02-22 05:44:00,43.60,42.34,-49.15,20803.46,952.99,50848.95,13
2023-02-22 05:45:00,43.60,42.33,-49.13,20803.21,952.90,50849.09,13
2023-02-22 05:46:00,43.60,42.35,-49.13,20803.74,952.84,50849.10,13
2023-02-22 05:47:00,43.61,42.34,-49.09,20804.22,953.14,50848.89,13
2023-02-22 05:48:00,43.60,42.33,-49.08,20803.54,953.17,50849.01,13
2023-02-22 05:49:00,43.60,42.34,-49.13,20803.60,953.20,50849.20,13
2023-02-22 05:50:00,43.61,42.33,-49.11,20803.95,953.09,50849.16,13
2023-02-22 05:51:00,43.62,42.35,-49.13,20803.52,952.64,50849.08,13
2023-02-22 05:52:00,43.60,42.34,-49.11,20803.46,952.94,50849.13,13
2023-02-22 05:53:00,43.61,42.34,-49.10,20803.49,952.83,50849.00,13
2023-02-22 05:54:00,43.60,42.34,-49.09,20803.23,952.53,50849.02,13
2023-02-22 05:55:00,43.60,42.34,-49.12,20803.46,952.92,50849.03,13
2023-02-22 05:56:00,43.61,42.34,-49.10,20802.85,953.23,50849.26,13
2023-02-22 05:57:00,43.59,42.33,-49.10,20803.09,953.50,50849.47,13
2023-02-22 05:58:00,43.59,42.34,-49.11,20803.08,954.03,50849.29,13
2023-02-22 05:59:00,43.61,42.35,-49.09,20802.90,953.78,50849.30,13
2023-02-22 06:00:00,43.60,42.33,-49.09,20802.75,953.60,50849.43,13
2023-02-22 06:01:00,43.62,42.32,-49.18,20803.11,954.00,50849.52,13
2023-02-22 06:02:00,43.60,42.33,-49.10,20803.88,954.60,50849.44,13
2023-02-22 06:03:00,43.60,42.33,-49.13,20803.97,954.61,50849.39,13
2023-02-22 06:04:00,43.58,42.34,-49.13,20804.53,954.59,50849.26,13
2023-02-22 06:05:00,43.59,42.34,-49.12,20804.75,954.46,50849.20,13
2023-02-22 06:06:00,43.61,42.33,-49.10,20804.68,954.17,50849.21,13
2023-02-22 06:07:00,43.60,42.34,-49.10,20805.04,953.93,50849.15,13
2023-02-22 06:08:00,43.61,42.33,-49.10,20804.55,953.12,50849.11,13
2023-02-22 06:09:00,43.62,42.33,-49.06,20804.29,953.52,50849.27,13
2023-02-22 06:10:00,43.61,42.34,-49.11,20804.93,953.69,50849.23,13
2023-02-22 06:11:00,43.61,42.33,-49.13,20804.65,953.45,50848.98,13
2023-02-22 06:12:00,43.60,42.34,-49.15,20804.59,953.47,50849.18,13
2023-02-22 06:13:00,43.59,42.34,-49.12,20804.47,953.41,50849.07,13
2023-02-22 06:14:00,43.61,42.35,-49.13,20804.72,954.02,50849.22,13
2023-02-22 06:15:00,43.60,42.33,-49.07,20804.88,954.59,50849.23,13
2023-02-22 06:16:00,43.60,42.34,-49.13,20804.67,954.37,50849.22,13
2023-02-22 06:17:00,43.60,42.34,-49.08,20804.88,954.36,50849.17,13
2023-02-22 06:18:00,43.60,42.34,-49.10,20804.74,954.27,50849.07,13
2023-02-22 06:19:00,43.59,42.34,-49.08,20805.12,954.40,50849.07,13
2023-02-22 06:20:00,43.59,42.34,-49.11,20805.11,954.41,50849.21,13
2023-02-22 06:21:00,43.60,42.34,-49.11,20805.53,954.29,50849.02,13
2023-02-22 06:22:00,43.59,42.34,-49.10,20805.65,954.17,50848.89,13
2023-02-22 06:23:00,43.59,42.33,-49.10,20805.65,954.03,50848.96,13
2023-02-22 06:24:00,43.61,42.35,-49.12,20805.31,954.28,50848.91,13
2023-02-22 06:25:00,43.60,42.35,-49.15,20805.17,954.16,50848.95,13
2023-02-22 06:26:00,43.60,42.34,-49.11,20805.31,953.73,50848.96,13
2023-02-22 06:27:00,43.61,42.33,-49.15,20805.39,954.09,50849.16,13
2023-02-22 06:28:00,43.60,42.33,-49.09,20805.34,954.49,50849.14,13
2023-02-22 06:29:00,43.60,42.35,-49.11,20805.20,954.14,50849.04,13
2023-02-22 06:30:00,43.59,42.33,-49.10,20805.27,954.08,50848.88,13
2023-02-22 06:31:00,43.60,42.34,-49.11,20805.27,953.67,50848.98,13
2023-02-22 06:32:00,43.60,42.33,-49.10,20805.55,953.67,50849.04,13
2023-02-22 06:33:00,43.60,42.33,-49.08,20805.49,953.76,50849.08,13
2023-02-22 06:34:00,43.62,42.35,-49.18,20805.71,953.47,50849.09,13
2023-02-22 06:35:00,43.61,42.33,-49.17,20806.02,953.31,50848.96,13
2023-02-22 06:36:00,43.61,42.35,-49.11,20806.66,953.20,50849.03,13
2023-02-22 06:37:00,43.60,42.31,-49.11,20806.68,953.10,50848.95,13
2023-02-22 06:38:00,43.60,42.34,-49.13,20807.16,953.11,50848.80,13
2023-02-22 06:39:00,43.60,42.34,-49.11,20807.93,952.51,50848.70,13
2023-02-22 06:40:00,43.60,42.34,-49.14,20808.51,951.89,50848.74,13
2023-02-22 06:41:00,43.61,42.35,-49.15,20808.79,952.07,50848.61,13
2023-02-22 06:42:00,43.60,42.34,-49.09,20809.48,952.04,50848.52,13
2023-02-22 06:43:00,43.60,42.33,-49.11,20809.59,951.94,50848.44,13
2023-02-22 06:44:00,43.60,42.34,-49.13,20810.17,951.69,50848.49,13
2023-02-22 06:45:00,43.60,42.34,-49.12,20809.74,952.24,50848.48,13
2023-02-22 06:46:00,43.58,42.33,-49.10,20809.72,952.10,50848.51,13
2023-02-22 06:47:00,43.59,42.34,-49.11,20808.98,952.20,50848.30,13
2023-02-22 06:48:00,43.60,42.34,-49.08,20808.76,952.57,50848.46,13
2023-02-22 06:49:00,43.60,42.34,-49.13,20808.59,952.68,50848.54,13
2023-02-22 06:50:00,43.61,42.33,-49.13,20808.05,952.96,50848.46,13
2023-02-22 06:51:00,43.60,42.34,-49.15,20808.06,953.17,50848.58,13
2023-02-22 06:52:00,43.59,42.33,-49.13,20808.03,953.51,50848.62,13
2023-02-22 06:53:00,43.60,42.34,-49.11,20807.42,953.71,50848.57,13
2023-02-22 06:54:00,43.60,42.33,-49.12,20807.35,953.59,50848.57,13
2023-02-22 06:55:00,43.60,42.33,-49.11,20807.16,953.67,50848.61,13
2023-02-22 06:56:00,43.60,42.34,-49.10,20807.58,953.71,50848.50,13
2023-02-22 06:57:00,43.60,42.34,-49.13,20807.49,953.43,50848.59,13
2023-02-22 06:58:00,43.60,42.34,-49.07,20807.65,953.30,50848.44,13
2023-02-22 06:59:00,43.61,42.33,-49.11,20807.34,953.61,50848.55,13
2023-02-22 07:00:00,43.61,42.34,-49.13,20807.28,953.14,50848.70,13
2023-02-22 07:01:00,43.59,42.34,-49.12,20807.21,952.65,50848.58,13
2023-02-22 07:02:00,43.59,42.33,-49.19,20807.75,952.03,50848.65,13
2023-02-22 07:03:00,43.58,42.33,-49.12,20807.77,952.10,50848.68,13
2023-02-22 07:04:00,43.61,42.34,-49.11,20808.37,952.15,50848.65,13
2023-02-22 07:05:00,43.61,42.34,-49.10,20808.65,951.91,50848.59,13
2023-02-22 07:06:00,43.60,42.34,-49.13,20809.29,951.63,50848.44,13
2023-02-22 07:07:00,43.59,42.35,-49.08,20809.39,951.00,50848.29,13
2023-02-22 07:08:00,43.60,42.34,-49.11,20809.80,951.06,50848.20,13
2023-02-22 07:09:00,43.60,42.33,-49.13,20809.94,950.63,50848.33,13
2023-02-22 07:10:00,43.60,42.33,-49.06,20809.27,951.00,50848.35,13
2023-02-22 07:11:00,43.60,42.34,-49.11,20808.80,951.47,50848.46,13
2023-02-22 07:12:00,43.59,42.34,-49.11,20809.73,950.95,50848.43,13
2023-02-22 07:13:00,43.60,42.34,-49.17,20811.80,950.02,50848.19,13
2023-02-22 07:14:00,43.60,42.33,-49.11,20812.60,949.78,50848.13,13
2023-02-22 07:15:00,43.60,42.34,-49.09,20813.65,949.30,50848.00,13
2023-02-22 07:16:00,43.60,42.33,-49.13,20812.79,950.13,50848.11,13
2023-02-22 07:17:00,43.60,42.34,-49.12,20812.01,951.09,50848.17,13
2023-02-22 07:18:00,43.60,42.35,-49.13,20812.36,951.87,50848.06,13
2023-02-22 07:19:00,43.60,42.34,-49.08,20811.98,952.76,50848.26,13
2023-02-22 07:20:00,43.60,42.33,-49.11,20809.77,953.59,50848.28,13
2023-02-22 07:21:00,43.61,42.33,-49.16,20809.47,952.53,50848.05,13
2023-02-22 07:22:00,43.61,42.35,-49.10,20809.18,952.70,50848.11,13
2023-02-22 07:23:00,43.61,42.34,-49.10,20808.96,952.85,50848.17,13
2023-02-22 07:24:00,43.60,42.34,-49.13,20808.23,953.33,50848.48,13
2023-02-22 07:25:00,43.60,42.35,-49.13,20807.65,953.67,50848.45,13
2023-02-22 07:26:00,43.60,42.34,-49.08,20806.57,954.13,50848.56,13
2023-02-22 07:27:00,43.60,42.35,-49.13,20806.01,954.30,50848.65,13
2023-02-22 07:28:00,43.59,42.34,-49.10,20806.11,954.12,50848.67,13
2023-02-22 07:29:00,43.60,42.33,-49.11,20806.33,954.19,50848.61,13
2023-02-22 07:30:00,43.60,42.34,-49.07,20806.83,954.14,50848.57,13
2023-02-22 07:31:00,43.60,42.33,-49.08,20807.40,953.34,50848.49,13
2023-02-22 07:32:00,43.61,42.34,-49.11,20807.88,952.99,50848.57,13
2023-02-22 07:33:00,43.61,42.35,-49.09,20808.59,952.42,50848.51,13
2023-02-22 07:34:00,43.60,42.34,-49.11,20808.80,952.37,50848.48,13
2023-02-22 07:35:00,43.59,42.34,-49.09,20809.12,951.62,50848.36,13
2023-02-22 07:36:00,43.61,42.33,-49.08,20809.44,951.00,50848.16,13
2023-02-22 07:37:00,43.61,42.34,-49.11,20809.62,950.77,50848.30,13
2023-02-22 07:38:00,43.61,42.35,-49.11,20809.93,951.16,50848.15,13
2023-02-22 07:39:00,43.61,42.34,-49.13,20809.84,950.88,50848.13,13
2023-02-22 07:40:00,43.59,42.35,-49.10,20810.00,950.82,50848.10,13
2023-02-22 07:41:00,43.61,42.33,-49.13,20809.99,950.82,50848.22,13
2023-02-22 07:42:00,43.61,42.34,-49.13,20810.45,950.68,50848.12,13
2023-02-22 07:43:00,43.62,42.35,-49.11,20810.72,950.59,50848.16,13
2023-02-22 07:44:00,43.60,42.33,-49.11,20810.22,950.48,50848.07,13
2023-02-22 07:45:00,43.61,42.33,-49.11,20810.64,950.60,50848.02,13
2023-02-22 07:46:00,43.60,42.33,-49.11,20810.92,950.41,50848.06,13
2023-02-22 07:47:00,43.60,42.33,-49.11,20810.68,950.03,50848.04,13
2023-02-22 07:48:00,43.60,42.34,-49.15,20810.32,949.62,50848.00,13
2023-02-22 07:49:00,43.60,42.33,-49.11,20810.55,949.84,50848.17,13
2023-02-22 07:50:00,43.59,42.33,-49.11,20809.97,950.12,50848.16,13
2023-02-22 07:51:00,43.59,42.35,-49.12,20810.01,950.18,50848.24,13
2023-02-22 07:52:00,43.60,42.34,-49.13,20810.18,950.31,50848.19,13
2023-02-22 07:53:00,43.60,42.34,-49.14,20810.31,950.12,50848.19,13
2023-02-22 07:54:00,43.59,42.34,-49.11,20810.61,950.39,50848.25,13
2023-02-22 07:55:00,43.62,42.33,-49.11,20810.82,950.20,50848.06,13
2023-02-22 07:56:00,43.60,42.34,-49.15,20810.48,950.34,50848.28,13
2023-02-22 07:57:00,43.59,42.33,-49.11,20810.60,950.74,50848.23,13
2023-02-22 07:58:00,43.61,42.34,-49.10,20810.78,950.87,50848.16,13
2023-02-22 07:59:00,43.62,42.34,-49.10,20810.46,951.02,50848.30,13
2023-02-22 08:00:00,43.59,42.33,-49.10,20810.19,951.04,50848.11,13
2023-02-22 08:01:00,43.60,42.35,-49.15,20810.33,950.93,50848.15,13
2023-02-22 08:02:00,43.61,42.33,-49.10,20810.63,951.01,50848.11,13
2023-02-22 08:03:00,43.59,42.34,-49.09,20810.15,950.65,50848.22,13
2023-02-22 08:04:00,43.62,42.34,-49.12,20810.50,950.11,50848.18,13
2023-02-22 08:05:00,43.59,42.34,-49.16,20810.94,949.65,50848.13,13
2023-02-22 08:06:00,43.60,42.34,-49.15,20811.13,949.77,50847.81,13
2023-02-22 08:07:00,43.60,42.34,-49.09,20811.17,949.79,50847.90,13
2023-02-22 08:08:00,43.61,42.35,-49.08,20810.77,950.06,50847.99,13
2023-02-22 08:09:00,43.60,42.33,-49.11,20810.65,950.20,50847.96,13
2023-02-22 08:10:00,43.59,42.34,-49.11,20810.74,950.51,50848.17,13
2023-02-22 08:11:00,43.60,42.34,-49.10,20810.80,950.44,50848.10,13
2023-02-22 08:12:00,43.60,42.35,-49.15,20810.94,950.65,50848.04,13
2023-02-22 08:13:00,43.60,42.34,-49.12,20811.28,950.44,50848.05,13
2023-02-22 08:14:00,43.59,42.34,-49.15,20811.45,950.39,50847.93,13
2023-02-22 08:15:00,43.59,42.34,-49.17,20811.25,950.24,50847.91,13
2023-02-22 08:16:00,43.61,42.34,-49.13,20811.29,950.27,50847.93,13
2023-02-22 08:17:00,43.60,42.35,-49.12,20810.98,950.25,50847.91,13
2023-02-22 08:18:00,43.62,42.34,-49.13,20811.74,949.56,50848.04,13
2023-02-22 08:19:00,43.59,42.35,-49.13,20811.90,949.62,50848.09,13
2023-02-22 08:20:00,43.62,42.34,-49.10,20812.29,949.21,50847.89,13
2023-02-22 08:21:00,43.60,42.33,-49.10,20811.89,949.52,50847.98,13
2023-02-22 08:22:00,43.60,42.33,-49.08,20812.18,949.01,50847.87,13
2023-02-22 08:23:00,43.60,42.34,-49.10,20812.41,948.89,50847.66,13
2023-02-22 08:24:00,43.61,42.34,-49.10,20812.35,949.03,50847.60,13
2023-02-22 08:25:00,43.60,42.34,-49.11,20812.73,948.73,50847.60,13
2023-02-22 08:26:00,43.60,42.33,-49.06,20812.56,949.15,50847.54,13
2023-02-22 08:27:00,43.59,42.34,-49.11,20812.67,949.06,50847.52,13
2023-02-22 08:28:00,43.61,42.35,-49.15,20812.89,949.01,50847.46,13
2023-02-22 08:29:00,43.60,42.34,-49.13,20812.41,949.30,50847.41,13
2023-02-22 08:30:00,43.60,42.34,-49.15,20812.27,949.21,50847.46,13
2023-02-22 08:31:00,43.60,42.33,-49.15,20812.51,948.87,50847.53,13
2023-02-22 08:32:00,43.59,42.34,-49.10,20812.11,948.90,50847.41,13
2023-02-22 08:33:00,43.60,42.34,-49.11,20812.72,948.82,50847.26,13
2023-02-22 08:34:00,43.60,42.33,-49.12,20812.33,948.54,50847.50,13
2023-02-22 08:35:00,43.61,42.33,-49.14,20812.19,948.72,50847.22,13
2023-02-22 08:36:00,43.61,42.34,-49.13,20812.63,949.20,50847.26,13
2023-02-22 08:37:00,43.60,42.34,-49.08,20812.89,949.28,50847.34,13
2023-02-22 08:38:00,43.60,42.34,-49.08,20812.36,949.57,50847.37,13
2023-02-22 08:39:00,43.60,42.34,-49.12,20812.80,949.49,50847.33,13
2023-02-22 08:40:00,43.59,42.34,-49.13,20813.29,948.74,50847.39,13
2023-02-22 08:41:00,43.60,42.34,-49.13,20812.84,949.82,50847.48,13
2023-02-22 08:42:00,43.60,42.33,-49.12,20813.81,949.56,50847.46,13
2023-02-22 08:43:00,43.60,42.34,-49.12,20813.31,950.31,50847.32,13
2023-02-22 08:44:00,43.59,42.33,-49.11,20814.69,949.06,50847.15,13
2023-02-22 08:45:00,43.60,42.34,-49.11,20814.32,949.48,50847.19,13
2023-02-22 08:46:00,43.62,42.34,-49.11,20814.37,949.76,50847.18,13
2023-02-22 08:47:00,43.60,42.33,-49.15,20813.37,950.41,50847.33,13
2023-02-22 08:48:00,43.61,42.33,-49.08,20813.91,950.46,50847.13,13
2023-02-22 08:49:00,43.58,42.35,-49.12,20813.84,950.72,50847.20,13
2023-02-22 08:50:00,43.60,42.34,-49.13,20814.56,950.20,50847.25,13
2023-02-22 08:51:00,43.60,42.34,-49.14,20813.86,950.89,50847.07,13
2023-02-22 08:52:00,43.60,42.34,-49.11,20812.58,951.49,50847.25,13
2023-02-22 08:53:00,43.60,42.34,-49.11,20814.29,950.66,50847.09,13
2023-02-22 08:54:00,43.59,42.34,-49.10,20813.09,950.70,50847.34,13
2023-02-22 08:55:00,43.60,42.34,-49.11,20813.74,950.82,50847.14,13
2023-02-22 08:56:00,43.59,42.34,-49.10,20813.39,950.26,50847.24,13
2023-02-22 08:57:00,43.61,42.33,-49.11,20814.41,949.38,50847.22,13
2023-02-22 08:58:00,43.60,42.33,-49.13,20814.46,949.75,50847.34,13
2023-02-22 08:59:00,43.60,42.33,-49.09,20814.55,949.83,50847.33,13
2023-02-22 09:00:00,43.59,42.35,-49.15,20813.84,950.51,50847.26,13
2023-02-22 09:01:00,43.60,42.34,-49.08,20815.07,950.07,50847.27,13
2023-02-22 09:02:00,43.60,42.34,-49.10,20815.28,949.93,50847.18,13
2023-02-22 09:03:00,43.60,42.33,-49.12,20815.07,949.86,50847.17,13
2023-02-22 09:04:00,43.61,42.35,-49.13,20815.15,949.81,50847.11,13
2023-02-22 09:05:00,43.60,42.35,-49.09,20815.02,949.90,50847.12,13
2023-02-22 09:06:00,43.60,42.34,-49.13,20815.21,949.72,50847.07,13
2023-02-22 09:07:00,43.60,42.34,-49.10,20814.85,950.04,50847.21,13
2023-02-22 09:08:00,43.60,42.35,-49.11,20814.94,950.04,50847.17,13
2023-02-22 09:09:00,43.59,42.34,-49.10,20814.88,949.88,50847.20,13
2023-02-22 09:10:00,43.59,42.33,-49.11,20815.36,949.75,50847.19,13
